Date,City,Crop,Min_Price,Max_Price,Season
2024-08-04,Nagpur,Bajra,2126.36,2262.56,Rainy
2024-08-05,Nagpur,Bajra,2113.85,2285.71,Rainy
2024-08-06,Nagpur,Bajra,2095.01,2243.17,Rainy
2024-08-07,Nagpur,Bajra,2100.21,2282.74,Rainy
2024-08-08,Nagpur,Bajra,2134.94,2315.06,Rainy
2024-08-09,Nagpur,Bajra,2150.09,2327.27,Rainy
2024-08-10,Nagpur,Bajra,2167.56,2349.05,Rainy
2024-08-11,Nagpur,Bajra,2179.21,2368.29,Rainy
2024-08-12,Nagpur,Bajra,2151.42,2408.03,Rainy
2024-08-13,Nagpur,Bajra,2125.45,2360.9,Rainy
2024-08-14,Nagpur,Bajra,2107.49,2369.5,Rainy
2024-08-15,Nagpur,Bajra,2104.36,2327.65,Rainy
2024-08-16,Nagpur,Bajra,2090.77,2303.51,Rainy
2024-08-17,Nagpur,Bajra,2121.35,2274.49,Rainy
2024-08-18,Nagpur,Bajra,2119.95,2244.68,Rainy
2024-08-19,Nagpur,Bajra,2118.94,2230.01,Rainy
2024-08-20,Nagpur,Bajra,2152.19,2251.36,Rainy
2024-08-21,Nagpur,Bajra,2120.37,2292.44,Rainy
2024-08-22,Nagpur,Bajra,2157.86,2312.8,Rainy
2024-08-23,Nagpur,Bajra,2174.37,2278.51,Rainy
2024-08-24,Nagpur,Bajra,2207.9,2316.39,Rainy
2024-08-25,Nagpur,Bajra,2230.39,2278.37,Rainy
2024-08-26,Nagpur,Bajra,2261.06,2270.16,Rainy
2024-08-27,Nagpur,Bajra,2218.24,2280.7,Rainy
2024-08-28,Nagpur,Bajra,2253.98,2262.96,Rainy
2024-08-29,Nagpur,Bajra,2287.96,2307.82,Rainy
2024-08-30,Nagpur,Bajra,2293.5,2325.28,Rainy
2024-08-31,Nagpur,Bajra,2271.41,2339.97,Rainy
2023-08-01,Nagpur,Rice,3238.84,3359.62,Rainy
2023-08-02,Nagpur,Rice,3213.56,3336.21,Rainy
2023-08-03,Nagpur,Rice,3181.83,3276.35,Rainy
2023-08-04,Nagpur,Rice,3138.9,3332.8,Rainy
2023-08-05,Nagpur,Rice,3109.33,3286.78,Rainy
2023-08-06,Nagpur,Rice,3169.41,3229.98,Rainy
2023-08-07,Nagpur,Rice,3142.46,3219.36,Rainy
2023-08-08,Nagpur,Rice,3086.06,3227.1,Rainy
2023-08-09,Nagpur,Rice,3099.19,3210.48,Rainy
2023-08-10,Nagpur,Rice,3104.87,3184.81,Rainy
2023-08-11,Nagpur,Rice,3116.71,3208.8,Rainy
2023-08-12,Nagpur,Rice,3128.59,3226.66,Rainy
2023-08-13,Nagpur,Rice,3102.1,3268.33,Rainy
2023-08-14,Nagpur,Rice,3077.7,3316.62,Rainy
2023-08-15,Nagpur,Rice,3052.56,3331.14,Rainy
2023-08-16,Nagpur,Rice,3047.89,3285.79,Rainy
2023-08-17,Nagpur,Rice,3084.36,3342.4,Rainy
2023-08-18,Nagpur,Rice,3079.96,3364.89,Rainy
2023-08-19,Nagpur,Rice,3053.29,3342.21,Rainy
2023-08-20,Nagpur,Rice,2994.42,3346.72,Rainy
2023-08-21,Nagpur,Rice,3025.98,3408.5,Rainy
2023-08-22,Nagpur,Rice,3027.1,3348.12,Rainy
2023-08-23,Nagpur,Rice,3087.64,3294.9,Rainy
2023-08-24,Nagpur,Rice,3109.96,3247.98,Rainy
2023-08-25,Nagpur,Rice,3153.06,3260.88,Rainy
2023-08-26,Nagpur,Rice,3135.21,3298.45,Rainy
2023-08-27,Nagpur,Rice,3094.8,3276.71,Rainy
2023-08-28,Nagpur,Rice,3044.79,3236.59,Rainy
2023-08-29,Nagpur,Rice,3072.45,3238.12,Rainy
2023-08-30,Nagpur,Rice,3038.0,3226.32,Rainy
2023-08-31,Nagpur,Rice,3077.68,3162.0,Rainy
2023-09-01,Nagpur,Rice,3073.49,3121.85,Rainy
2023-09-02,Nagpur,Rice,3031.16,3113.28,Rainy
2023-09-03,Nagpur,Rice,2983.27,3054.24,Rainy
2023-09-04,Nagpur,Rice,3002.04,3103.75,Rainy
2023-09-05,Nagpur,Rice,3011.31,3085.39,Rainy
2023-09-06,Nagpur,Rice,2999.89,3059.58,Rainy
2023-09-07,Nagpur,Rice,3038.92,3048.11,Rainy
2023-09-08,Nagpur,Rice,2981.06,3086.46,Rainy
2023-09-09,Nagpur,Rice,2942.75,3066.81,Rainy
2023-09-10,Nagpur,Rice,2965.57,3008.02,Rainy
2023-09-11,Nagpur,Rice,2950.35,3019.52,Rainy
2023-09-12,Nagpur,Rice,2969.28,2989.87,Rainy
2023-09-13,Nagpur,Rice,2976.52,2992.33,Rainy
2023-09-14,Nagpur,Rice,2953.41,3042.07,Rainy
2023-09-15,Nagpur,Rice,2954.91,3046.75,Rainy
2023-09-16,Nagpur,Rice,2903.47,3045.67,Rainy
2023-09-17,Nagpur,Rice,2890.59,3004.98,Rainy
2023-09-18,Nagpur,Rice,2882.49,3062.99,Rainy
2023-09-19,Nagpur,Rice,2903.25,3108.6,Rainy
2023-09-20,Nagpur,Rice,2909.64,3107.64,Rainy
2023-09-21,Nagpur,Rice,2855.06,3118.3,Rainy
2023-09-22,Nagpur,Rice,2870.21,3134.75,Rainy
2023-09-23,Nagpur,Rice,2858.07,3167.25,Rainy
2023-09-24,Nagpur,Rice,2907.55,3120.41,Rainy
2023-09-25,Nagpur,Rice,2856.7,3169.37,Rainy
2023-09-26,Nagpur,Rice,2889.56,3201.03,Rainy
2023-09-27,Nagpur,Rice,2884.91,3218.89,Rainy
2023-09-28,Nagpur,Rice,2909.02,3251.61,Rainy
2023-09-29,Nagpur,Rice,2907.78,3243.18,Rainy
2023-09-30,Nagpur,Rice,2865.3,3194.48,Rainy
2023-10-01,Nagpur,Rice,2896.93,3251.65,Winter
2023-10-02,Nagpur,Rice,2893.52,3299.09,Winter
2023-10-03,Nagpur,Rice,2893.63,3337.93,Winter
2023-10-04,Nagpur,Rice,2876.23,3278.56,Winter
2023-10-05,Nagpur,Rice,2857.68,3248.8,Winter
2023-10-06,Nagpur,Rice,2906.32,3301.43,Winter
2023-10-07,Nagpur,Rice,2861.14,3308.81,Winter
2023-10-08,Nagpur,Rice,2840.07,3343.5,Winter
2023-10-09,Nagpur,Rice,2886.9,3404.8,Winter
2023-10-10,Nagpur,Rice,2879.45,3374.75,Winter
2023-10-11,Nagpur,Rice,2919.56,3352.59,Winter
2023-10-12,Nagpur,Rice,2970.16,3376.54,Winter
2023-10-13,Nagpur,Rice,2948.49,3425.3,Winter
2023-10-14,Nagpur,Rice,2923.61,3402.18,Winter
2023-10-15,Nagpur,Rice,2978.74,3437.16,Winter
2023-10-16,Nagpur,Rice,2996.4,3373.71,Winter
2023-10-17,Nagpur,Rice,3021.54,3324.28,Winter
2023-10-18,Nagpur,Rice,3055.81,3285.27,Winter
2023-10-19,Nagpur,Rice,3070.55,3337.79,Winter
2023-10-20,Nagpur,Rice,3070.03,3302.26,Winter
2023-10-21,Nagpur,Rice,3094.46,3322.05,Winter
2023-10-22,Nagpur,Rice,3046.84,3261.97,Winter
2023-10-23,Nagpur,Rice,3055.95,3277.91,Winter
2023-10-24,Nagpur,Rice,3027.75,3288.88,Winter
2023-10-25,Nagpur,Rice,2973.39,3239.24,Winter
2023-10-26,Nagpur,Rice,3013.83,3279.35,Winter
2023-10-27,Nagpur,Rice,3029.58,3224.43,Winter
2023-10-28,Nagpur,Rice,3075.09,3279.99,Winter
2023-10-29,Nagpur,Rice,3063.39,3290.14,Winter
2023-10-30,Nagpur,Rice,3107.85,3331.99,Winter
2023-10-31,Nagpur,Rice,3087.84,3344.01,Winter
2023-11-01,Nagpur,Rice,3040.47,3365.47,Winter
2023-11-02,Nagpur,Rice,3015.3,3359.82,Winter
2023-11-03,Nagpur,Rice,3009.35,3391.67,Winter
2023-11-04,Nagpur,Rice,2956.88,3350.8,Winter
2023-11-05,Nagpur,Rice,2976.64,3398.63,Winter
2023-11-06,Nagpur,Rice,2969.93,3457.02,Winter
2023-11-07,Nagpur,Rice,2955.62,3422.17,Winter
2023-11-08,Nagpur,Rice,2991.67,3358.49,Winter
2023-11-09,Nagpur,Rice,2968.14,3322.01,Winter
2023-11-10,Nagpur,Rice,2996.45,3264.0,Winter
2023-11-11,Nagpur,Rice,3008.52,3222.98,Winter
2023-11-12,Nagpur,Rice,3005.54,3237.31,Winter
2023-11-13,Nagpur,Rice,3003.23,3248.69,Winter
2023-11-14,Nagpur,Rice,2960.7,3231.51,Winter
2023-11-15,Nagpur,Rice,2991.28,3175.69,Winter
2023-11-16,Nagpur,Rice,2967.13,3118.75,Winter
2023-11-17,Nagpur,Rice,2998.04,3153.49,Winter
2023-11-18,Nagpur,Rice,2962.78,3197.55,Winter
2023-11-19,Nagpur,Rice,2972.05,3240.96,Winter
2023-11-20,Nagpur,Rice,2942.52,3298.36,Winter
2023-11-21,Nagpur,Rice,2905.9,3354.48,Winter
2023-11-22,Nagpur,Rice,2925.5,3407.38,Winter
2023-11-23,Nagpur,Rice,2919.55,3348.06,Winter
2023-11-24,Nagpur,Rice,2942.54,3396.03,Winter
2023-11-25,Nagpur,Rice,2997.4,3453.42,Winter
2023-11-26,Nagpur,Rice,2940.31,3433.81,Winter
2023-11-27,Nagpur,Rice,2936.56,3452.21,Winter
2023-11-28,Nagpur,Rice,2939.3,3410.08,Winter
2023-11-29,Nagpur,Rice,2985.65,3369.83,Winter
2023-11-30,Nagpur,Rice,2958.7,3386.64,Winter
2023-12-01,Nagpur,Rice,2953.18,3422.74,Winter
2023-12-02,Nagpur,Rice,3003.23,3464.24,Winter
2023-12-03,Nagpur,Rice,3016.77,3399.97,Winter
2023-12-04,Nagpur,Rice,3037.27,3428.04,Winter
2023-12-05,Nagpur,Rice,3025.75,3373.56,Winter
2023-12-06,Nagpur,Rice,3042.98,3398.04,Winter
2023-12-07,Nagpur,Rice,3086.67,3337.51,Winter
2023-12-08,Nagpur,Rice,3137.25,3332.21,Winter
2023-12-09,Nagpur,Rice,3134.43,3389.98,Winter
2023-12-10,Nagpur,Rice,3172.3,3424.48,Winter
2023-12-11,Nagpur,Rice,3235.05,3459.13,Winter
2023-12-12,Nagpur,Rice,3264.31,3472.31,Winter
2023-12-13,Nagpur,Rice,3312.32,3481.94,Winter
2023-12-14,Nagpur,Rice,3323.2,3491.07,Winter
2023-12-15,Nagpur,Rice,3285.4,3518.41,Winter
2023-12-16,Nagpur,Rice,3305.58,3553.49,Winter
2023-12-17,Nagpur,Rice,3321.42,3611.33,Winter
2023-12-18,Nagpur,Rice,3272.33,3604.05,Winter
2023-12-19,Nagpur,Rice,3225.21,3552.85,Winter
2023-12-20,Nagpur,Rice,3268.2,3563.46,Winter
2023-12-21,Nagpur,Rice,3256.47,3539.1,Winter
2023-12-22,Nagpur,Rice,3257.73,3517.31,Winter
2023-12-23,Nagpur,Rice,3248.73,3568.26,Winter
2023-12-24,Nagpur,Rice,3185.09,3609.55,Winter
2023-12-25,Nagpur,Rice,3163.18,3614.31,Winter
2023-12-26,Nagpur,Rice,3139.92,3577.09,Winter
2023-12-27,Nagpur,Rice,3133.98,3575.69,Winter
2023-12-28,Nagpur,Rice,3083.96,3591.05,Winter
2023-12-29,Nagpur,Rice,3054.39,3587.56,Winter
2023-12-30,Nagpur,Rice,3098.35,3536.22,Winter
2023-12-31,Nagpur,Rice,3093.61,3568.39,Winter
2024-01-01,Nagpur,Rice,3145.66,3613.99,Winter
2024-01-02,Nagpur,Rice,3104.52,3684.33,Winter
2024-01-03,Nagpur,Rice,3061.36,3747.21,Winter
2024-01-04,Nagpur,Rice,3034.03,3801.5,Winter
2024-01-05,Nagpur,Rice,2981.25,3860.59,Winter
2024-01-06,Nagpur,Rice,2940.14,3824.53,Winter
2024-01-07,Nagpur,Rice,2987.5,3748.07,Winter
2024-01-08,Nagpur,Rice,3031.99,3795.29,Winter
2024-01-09,Nagpur,Rice,2990.84,3826.79,Winter
2024-01-10,Nagpur,Rice,2958.56,3795.44,Winter
2024-01-11,Nagpur,Rice,2902.63,3835.28,Winter
2024-01-12,Nagpur,Rice,2872.14,3905.74,Winter
2024-01-13,Nagpur,Rice,2924.15,3950.99,Winter
2024-01-14,Nagpur,Rice,2982.44,4012.87,Winter
2024-01-15,Nagpur,Rice,2939.13,4042.93,Winter
2024-01-16,Nagpur,Rice,2987.97,4116.78,Winter
2024-01-17,Nagpur,Rice,3036.21,4154.26,Winter
2024-01-18,Nagpur,Rice,3010.48,4092.18,Winter
2024-01-19,Nagpur,Rice,3043.51,4062.88,Winter
2024-01-20,Nagpur,Rice,3078.2,3993.89,Winter
2024-01-21,Nagpur,Rice,3018.49,3949.26,Winter
2024-01-22,Nagpur,Rice,2969.77,3919.76,Winter
2024-01-23,Nagpur,Rice,2964.42,3976.21,Winter
2024-01-24,Nagpur,Rice,2988.8,3965.39,Winter
2024-01-25,Nagpur,Rice,3037.31,3986.69,Winter
2024-01-26,Nagpur,Rice,3087.34,4059.08,Winter
2024-01-27,Nagpur,Rice,3100.03,4032.77,Winter
2024-01-28,Nagpur,Rice,3115.82,3952.93,Winter
2024-01-29,Nagpur,Rice,3069.42,4017.67,Winter
2024-01-30,Nagpur,Rice,3051.7,4051.23,Winter
2024-01-31,Nagpur,Rice,3041.24,4101.39,Winter
2024-02-01,Nagpur,Rice,3068.89,4164.47,Winter
2024-02-02,Nagpur,Rice,3030.18,4217.05,Winter
2024-02-03,Nagpur,Rice,2986.05,4157.21,Winter
2024-02-04,Nagpur,Rice,3037.91,4202.24,Winter
2024-02-05,Nagpur,Rice,3006.59,4130.6,Winter
2024-02-06,Nagpur,Rice,3059.17,4145.58,Winter
2024-02-07,Nagpur,Rice,3009.02,4111.26,Winter
2024-02-08,Nagpur,Rice,2953.11,4159.06,Winter
2024-02-09,Nagpur,Rice,2951.01,4231.11,Winter
2024-02-10,Nagpur,Rice,2955.85,4267.74,Winter
2024-02-11,Nagpur,Rice,2953.21,4330.63,Winter
2024-02-12,Nagpur,Rice,2980.11,4355.97,Winter
2024-02-13,Nagpur,Rice,2941.53,4388.31,Winter
2024-02-14,Nagpur,Rice,2968.59,4353.41,Winter
2024-02-15,Nagpur,Rice,2986.29,4430.82,Winter
2024-02-16,Nagpur,Rice,2943.04,4426.36,Winter
2024-02-17,Nagpur,Rice,2965.16,4347.79,Winter
2024-02-18,Nagpur,Rice,3021.78,4313.44,Winter
2024-02-19,Nagpur,Rice,3016.35,4365.92,Winter
2024-02-20,Nagpur,Rice,3061.98,4427.84,Winter
2024-02-21,Nagpur,Rice,3074.19,4412.37,Winter
2024-02-22,Nagpur,Rice,3090.61,4351.85,Winter
2024-02-23,Nagpur,Rice,3149.71,4361.37,Winter
2024-02-24,Nagpur,Rice,3093.58,4403.07,Winter
2024-02-25,Nagpur,Rice,3063.44,4404.89,Winter
2024-02-26,Nagpur,Rice,3067.1,4355.91,Winter
2024-02-27,Nagpur,Rice,3032.62,4330.1,Winter
2024-02-28,Nagpur,Rice,3047.09,4415.22,Winter
2024-02-29,Nagpur,Rice,3017.08,4381.03,Winter
2024-03-01,Nagpur,Rice,3041.9,4375.54,Summer
2024-03-02,Nagpur,Rice,3036.66,4456.44,Summer
2024-03-03,Nagpur,Rice,3063.87,4433.36,Summer
2024-03-04,Nagpur,Rice,3110.28,4352.14,Summer
2024-03-05,Nagpur,Rice,3066.23,4360.23,Summer
2024-03-06,Nagpur,Rice,3038.52,4396.84,Summer
2024-03-07,Nagpur,Rice,3066.05,4399.71,Summer
2024-03-08,Nagpur,Rice,3097.6,4319.35,Summer
2024-03-09,Nagpur,Rice,3156.6,4271.8,Summer
2024-03-10,Nagpur,Rice,3142.99,4250.2,Summer
2024-03-11,Nagpur,Rice,3143.01,4331.83,Summer
2024-03-12,Nagpur,Rice,3102.74,4385.96,Summer
2024-03-13,Nagpur,Rice,3119.84,4301.12,Summer
2024-03-14,Nagpur,Rice,3173.66,4342.63,Summer
2024-03-15,Nagpur,Rice,3166.73,4262.83,Summer
2024-03-16,Nagpur,Rice,3127.43,4286.14,Summer
2024-03-17,Nagpur,Rice,3105.55,4332.17,Summer
2024-03-18,Nagpur,Rice,3082.4,4358.98,Summer
2024-03-19,Nagpur,Rice,3093.32,4343.89,Summer
2024-03-20,Nagpur,Rice,3070.76,4267.18,Summer
2024-03-21,Nagpur,Rice,3110.66,4198.38,Summer
2024-03-22,Nagpur,Rice,3139.89,4244.51,Summer
2024-03-23,Nagpur,Rice,3149.35,4260.2,Summer
2024-03-24,Nagpur,Rice,3144.68,4297.84,Summer
2024-03-25,Nagpur,Rice,3128.73,4226.24,Summer
2024-03-26,Nagpur,Rice,3119.85,4291.08,Summer
2024-03-27,Nagpur,Rice,3122.49,4359.96,Summer
2024-03-28,Nagpur,Rice,3065.26,4336.39,Summer
2024-03-29,Nagpur,Rice,3063.09,4344.21,Summer
2024-03-30,Nagpur,Rice,3022.13,4428.32,Summer
2024-03-31,Nagpur,Rice,2984.35,4364.29,Summer
2024-04-01,Nagpur,Rice,3018.53,4329.18,Summer
2024-04-02,Nagpur,Rice,3068.81,4335.96,Summer
2024-04-03,Nagpur,Rice,3055.17,4323.69,Summer
2024-04-04,Nagpur,Rice,3017.95,4254.63,Summer
2024-04-05,Nagpur,Rice,2979.39,4275.72,Summer
2024-04-06,Nagpur,Rice,2925.39,4259.99,Summer
2024-04-07,Nagpur,Rice,2895.72,4207.08,Summer
2024-04-08,Nagpur,Rice,2854.74,4191.87,Summer
2024-04-09,Nagpur,Rice,2860.58,4152.62,Summer
2024-04-10,Nagpur,Rice,2847.24,4218.31,Summer
2024-04-11,Nagpur,Rice,2816.36,4154.37,Summer
2024-04-12,Nagpur,Rice,2784.6,4168.67,Summer
2024-04-13,Nagpur,Rice,2830.62,4171.46,Summer
2024-04-14,Nagpur,Rice,2819.43,4092.45,Summer
2024-04-15,Nagpur,Rice,2784.99,4019.66,Summer
2024-04-16,Nagpur,Rice,2767.35,3991.08,Summer
2024-04-17,Nagpur,Rice,2805.04,4047.38,Summer
2024-04-18,Nagpur,Rice,2757.28,4057.62,Summer
2024-04-19,Nagpur,Rice,2709.74,4002.29,Summer
2024-04-20,Nagpur,Rice,2757.85,4059.85,Summer
2024-04-21,Nagpur,Rice,2745.21,4138.93,Summer
2024-04-22,Nagpur,Rice,2709.77,4173.85,Summer
2024-04-23,Nagpur,Rice,2756.01,4242.12,Summer
2024-04-24,Nagpur,Rice,2708.37,4310.74,Summer
2024-04-25,Nagpur,Rice,2728.85,4377.32,Summer
2024-04-26,Nagpur,Rice,2741.92,4292.37,Summer
2024-04-27,Nagpur,Rice,2724.9,4299.01,Summer
2024-04-28,Nagpur,Rice,2719.75,4232.03,Summer
2024-04-29,Nagpur,Rice,2680.38,4312.04,Summer
2024-04-30,Nagpur,Rice,2641.87,4270.38,Summer
2024-05-01,Nagpur,Rice,2647.65,4285.75,Summer
2024-05-02,Nagpur,Rice,2680.61,4293.74,Summer
2024-05-03,Nagpur,Rice,2682.17,4318.21,Summer
2024-05-04,Nagpur,Rice,2682.25,4341.17,Summer
2024-05-05,Nagpur,Rice,2660.43,4297.01,Summer
2024-05-06,Nagpur,Rice,2640.7,4243.44,Summer
2024-05-07,Nagpur,Rice,2627.13,4188.22,Summer
2024-05-08,Nagpur,Rice,2594.21,4110.48,Summer
2024-05-09,Nagpur,Rice,2606.39,4180.06,Summer
2024-05-10,Nagpur,Rice,2614.44,4177.4,Summer
2024-05-11,Nagpur,Rice,2579.69,4231.88,Summer
2024-05-12,Nagpur,Rice,2555.51,4147.5,Summer
2024-05-13,Nagpur,Rice,2506.27,4165.72,Summer
2024-05-14,Nagpur,Rice,2516.14,4202.22,Summer
2024-05-15,Nagpur,Rice,2503.79,4171.24,Summer
2024-05-16,Nagpur,Rice,2527.71,4246.08,Summer
2024-05-17,Nagpur,Rice,2532.51,4174.43,Summer
2024-05-18,Nagpur,Rice,2554.98,4139.37,Summer
2024-05-19,Nagpur,Rice,2543.04,4206.63,Summer
2024-05-20,Nagpur,Rice,2505.77,4199.5,Summer
2024-05-21,Nagpur,Rice,2536.63,4150.44,Summer
2024-05-22,Nagpur,Rice,2583.49,4132.09,Summer
2024-05-23,Nagpur,Rice,2567.73,4192.39,Summer
2024-05-24,Nagpur,Rice,2615.15,4245.0,Summer
2024-05-25,Nagpur,Rice,2576.4,4315.46,Summer
2024-05-26,Nagpur,Rice,2606.89,4280.17,Summer
2024-05-27,Nagpur,Rice,2608.47,4215.45,Summer
2024-05-28,Nagpur,Rice,2571.45,4276.91,Summer
2024-05-29,Nagpur,Rice,2601.89,4291.97,Summer
2024-05-30,Nagpur,Rice,2647.64,4267.0,Summer
2024-05-31,Nagpur,Rice,2651.23,4223.39,Summer
2024-06-01,Nagpur,Rice,2683.05,4170.96,Rainy
2024-06-02,Nagpur,Rice,2653.64,4206.21,Rainy
2024-06-03,Nagpur,Rice,2666.75,4251.68,Rainy
2024-06-04,Nagpur,Rice,2692.57,4232.51,Rainy
2024-06-05,Nagpur,Rice,2716.97,4306.17,Rainy
2024-06-06,Nagpur,Rice,2738.32,4279.48,Rainy
2024-06-07,Nagpur,Rice,2777.34,4293.2,Rainy
2024-06-08,Nagpur,Rice,2803.95,4372.25,Rainy
2024-06-09,Nagpur,Rice,2798.29,4423.66,Rainy
2024-06-10,Nagpur,Rice,2808.33,4350.73,Rainy
2024-06-11,Nagpur,Rice,2754.42,4269.25,Rainy
2024-06-12,Nagpur,Rice,2736.76,4196.82,Rainy
2024-06-13,Nagpur,Rice,2789.69,4222.96,Rainy
2024-06-14,Nagpur,Rice,2817.2,4169.04,Rainy
2024-06-15,Nagpur,Rice,2803.51,4117.55,Rainy
2024-06-16,Nagpur,Rice,2820.96,4138.18,Rainy
2024-06-17,Nagpur,Rice,2851.69,4067.07,Rainy
2024-06-18,Nagpur,Rice,2839.76,4082.38,Rainy
2024-06-19,Nagpur,Rice,2852.3,4060.06,Rainy
2024-06-20,Nagpur,Rice,2844.27,4107.57,Rainy
2024-06-21,Nagpur,Rice,2848.46,4186.15,Rainy
2024-06-22,Nagpur,Rice,2835.3,4118.47,Rainy
2024-06-23,Nagpur,Rice,2861.7,4140.41,Rainy
2024-06-24,Nagpur,Rice,2902.89,4198.41,Rainy
2024-06-25,Nagpur,Rice,2947.72,4233.09,Rainy
2024-06-26,Nagpur,Rice,2983.38,4216.62,Rainy
2024-06-27,Nagpur,Rice,3008.01,4247.39,Rainy
2024-06-28,Nagpur,Rice,3004.37,4238.35,Rainy
2024-06-29,Nagpur,Rice,2950.54,4167.27,Rainy
2024-06-30,Nagpur,Rice,3003.51,4221.25,Rainy
2024-07-01,Nagpur,Rice,2975.26,4287.14,Rainy
2024-07-02,Nagpur,Rice,2985.53,4354.22,Rainy
2024-07-03,Nagpur,Rice,3030.43,4310.33,Rainy
2024-07-04,Nagpur,Rice,3071.16,4264.77,Rainy
2024-07-05,Nagpur,Rice,3019.54,4244.45,Rainy
2024-07-06,Nagpur,Rice,3073.49,4276.53,Rainy
2024-07-07,Nagpur,Rice,3109.25,4240.14,Rainy
2024-07-08,Nagpur,Rice,3093.23,4311.09,Rainy
2024-07-09,Nagpur,Rice,3153.75,4250.79,Rainy
2024-07-10,Nagpur,Rice,3153.32,4170.34,Rainy
2024-07-11,Nagpur,Rice,3160.38,4107.78,Rainy
2024-07-12,Nagpur,Rice,3201.04,4028.37,Rainy
2024-07-13,Nagpur,Rice,3170.39,4036.21,Rainy
2024-07-14,Nagpur,Rice,3161.78,4051.84,Rainy
2024-07-15,Nagpur,Rice,3133.77,4052.83,Rainy
2024-07-16,Nagpur,Rice,3086.92,4039.17,Rainy
2024-07-17,Nagpur,Rice,3057.17,4052.55,Rainy
2024-07-18,Nagpur,Rice,3020.19,4058.5,Rainy
2024-07-19,Nagpur,Rice,3008.27,3999.98,Rainy
2024-07-20,Nagpur,Rice,2968.8,4068.93,Rainy
2024-07-21,Nagpur,Rice,2915.16,4092.5,Rainy
2024-07-22,Nagpur,Rice,2959.24,4128.45,Rainy
2024-07-23,Nagpur,Rice,2938.25,4168.95,Rainy
2024-07-24,Nagpur,Rice,2935.43,4183.98,Rainy
2024-07-25,Nagpur,Rice,2881.98,4155.36,Rainy
2024-07-26,Nagpur,Rice,2886.99,4177.11,Rainy
2024-07-27,Nagpur,Rice,2922.19,4119.05,Rainy
2024-07-28,Nagpur,Rice,2950.69,4085.07,Rainy
2024-07-29,Nagpur,Rice,2922.81,4128.84,Rainy
2024-07-30,Nagpur,Rice,2865.19,4091.01,Rainy
2024-07-31,Nagpur,Rice,2893.6,4019.78,Rainy
2024-08-01,Nagpur,Rice,2875.08,3973.62,Rainy
2024-08-02,Nagpur,Rice,2886.01,4019.41,Rainy
2024-08-03,Nagpur,Rice,2837.87,4068.67,Rainy
2024-08-04,Nagpur,Rice,2891.97,4030.69,Rainy
2024-08-05,Nagpur,Rice,2890.66,4106.9,Rainy
2024-08-06,Nagpur,Rice,2947.76,4114.09,Rainy
2024-08-07,Nagpur,Rice,2974.03,4084.59,Rainy
2024-08-08,Nagpur,Rice,2951.02,4121.77,Rainy
2024-08-09,Nagpur,Rice,2955.92,4103.76,Rainy
2024-08-10,Nagpur,Rice,2992.45,4097.13,Rainy
2024-08-11,Nagpur,Rice,2938.6,4070.22,Rainy
2024-08-12,Nagpur,Rice,2956.32,4147.12,Rainy
2024-08-13,Nagpur,Rice,2993.15,4149.12,Rainy
2024-08-14,Nagpur,Rice,2994.5,4204.48,Rainy
2024-08-15,Nagpur,Rice,2966.72,4171.26,Rainy
2024-08-16,Nagpur,Rice,2975.12,4122.12,Rainy
2024-08-17,Nagpur,Rice,2920.17,4165.33,Rainy
2024-08-18,Nagpur,Rice,2896.55,4176.72,Rainy
2024-08-19,Nagpur,Rice,2838.79,4202.17,Rainy
2024-08-20,Nagpur,Rice,2856.89,4258.85,Rainy
2024-08-21,Nagpur,Rice,2910.3,4308.35,Rainy
2024-08-22,Nagpur,Rice,2856.92,4230.0,Rainy
2024-08-23,Nagpur,Rice,2809.56,4257.49,Rainy
2024-08-24,Nagpur,Rice,2862.8,4211.96,Rainy
2024-08-25,Nagpur,Rice,2851.09,4202.29,Rainy
2024-08-26,Nagpur,Rice,2872.2,4155.8,Rainy
2024-08-27,Nagpur,Rice,2915.29,4196.49,Rainy
2024-08-28,Nagpur,Rice,2864.8,4202.14,Rainy
2024-08-29,Nagpur,Rice,2833.84,4206.86,Rainy
2024-08-30,Nagpur,Rice,2835.89,4271.25,Rainy
2024-08-31,Nagpur,Rice,2816.51,4257.96,Rainy
2023-08-01,Nagpur,Wheat,2961.66,3097.31,Rainy
2023-08-02,Nagpur,Wheat,2974.5,3136.97,Rainy
2023-08-03,Nagpur,Wheat,2935.35,3123.09,Rainy
2023-08-04,Nagpur,Wheat,2990.93,3098.46,Rainy
2023-08-05,Nagpur,Wheat,3003.54,3104.33,Rainy
2023-08-06,Nagpur,Wheat,3041.42,3095.8,Rainy
2023-08-07,Nagpur,Wheat,3000.33,3090.24,Rainy
2023-08-08,Nagpur,Wheat,3037.02,3041.58,Rainy
2023-08-09,Nagpur,Wheat,3071.13,3072.01,Rainy
2023-08-10,Nagpur,Wheat,3057.78,3067.72,Rainy
2023-08-11,Nagpur,Wheat,3086.1,3126.9,Rainy
2023-08-12,Nagpur,Wheat,3076.02,3156.06,Rainy
2023-08-13,Nagpur,Wheat,3099.96,3213.47,Rainy
2023-08-14,Nagpur,Wheat,3039.62,3199.61,Rainy
2023-08-15,Nagpur,Wheat,3087.57,3207.74,Rainy
2023-08-16,Nagpur,Wheat,3030.49,3269.97,Rainy
2023-08-17,Nagpur,Wheat,3048.29,3217.37,Rainy
